Unnamed: 0,GEO_ID,per_capita_income,white,black,asian,native,pacific islander,other,Under High School,High School (No College Degree),College or More,"Agriculture, forestry, fishing and hunting, and mining",Construction_and_manufacturing,trade,"Transportation and warehousing, and utilities",nerds,"Educational services, and health care and social assistance",finance_inurance_and_realty,other_services,in_labor_force,out_labor_force,avg_commute_time,avg_housing_cost_burden,avg_poverty_ratio,Congressional_District_118,Congressional_District_116
5921,1500000US371190053071,7750.0,0.1543689320388349,0.3737864077669903,0.0699029126213592,0.0135922330097087,0.0135922330097087,0.374757281553398,0.3548387096774194,0.289247311827957,0.3559139784946236,0.0146341463414634,0.1097560975609756,0.1349593495934959,0.2097560975609756,0.2333333333333333,0.0715447154471544,0.0691056910569105,0.156910569105691,0.6550925925925926,0.3449074074074074,30.12261580381471,44.41176470588235,1.720558115719406,12,12
5922,1500000US371190053072,5850.0,0.0722181282240235,0.2358142962417096,0.10759027266028,0.0103168754605747,0.0103168754605747,0.5637435519528371,0.4897769516728624,0.2862453531598513,0.2239776951672862,0.024800708591674,0.2630646589902569,0.1470327723649247,0.0876882196634189,0.2046058458813109,0.0779450841452612,0.0947741364038972,0.1000885739592559,0.6271551724137931,0.3728448275862069,35.07777777777777,46.2984496124031,1.8302184466019416,12,12
5923,1500000US371190053081,4108.0,0.0866551126516464,0.2417677642980935,0.1031195840554592,0.0121317157712305,0.0121317157712305,0.5441941074523396,0.4892897406989853,0.3032694475760992,0.2074408117249154,0.0348692403486924,0.2963885429638854,0.1170610211706102,0.0983810709838107,0.186799501867995,0.0734744707347447,0.0647571606475716,0.1282689912826899,0.5396039603960396,0.4603960396039604,24.0028901734104,47.22891566265059,1.2811937612477502,12,12
5924,1500000US371190053082,6674.0,0.0277777777777777,0.3005050505050505,0.0176767676767676,0.0176767676767676,0.0176767676767676,0.6186868686868687,0.4534534534534534,0.3993993993993994,0.1471471471471471,0.0408163265306122,0.1909620991253644,0.1982507288629737,0.0932944606413994,0.2069970845481049,0.119533527696793,0.0408163265306122,0.1093294460641399,0.7424892703862661,0.2575107296137339,28.654306220095684,55.08620689655172,1.6162097735399283,12,12
5925,1500000US371190054031,4067.0,0.2163595051754607,0.1951527392072709,0.0088361524867457,0.0035344609946983,0.0035344609946983,0.572582681141126,0.3602088167053364,0.291183294663573,0.3486078886310905,0.014336917562724,0.2447516641065028,0.1756272401433691,0.0890937019969278,0.0890937019969278,0.1239119303635432,0.0849974398361495,0.1781874039938556,0.6647286821705426,0.3352713178294573,25.031512605042003,34.96336996336996,1.956082564778217,12,12
5926,1500000US371190054032,7978.0,0.1513387660069848,0.2630966239813737,0.1455180442374854,0.0384167636786961,0.0162980209545983,0.3853317811408615,0.3851590106007067,0.3227326266195524,0.2921083627797409,0.0319634703196347,0.1689497716894977,0.1335616438356164,0.0319634703196347,0.2602739726027397,0.117579908675799,0.091324200913242,0.1643835616438356,0.5602094240837696,0.4397905759162304,31.149999999999995,40.9765625,1.8160377358490565,12,12
5927,1500000US371190054041,4848.0,0.2485074626865671,0.2925373134328358,0.1276119402985074,0.0104477611940298,0.0104477611940298,0.3104477611940298,0.4270676691729323,0.3368421052631579,0.2360902255639097,0.0231980115990058,0.1988400994200497,0.1027340513670256,0.0737365368682684,0.1507870753935377,0.1789560894780447,0.0588235294117647,0.2129246064623032,0.634453781512605,0.3655462184873949,32.647058823529406,34.62121212121212,2.0553479682391407,12,12
5928,1500000US371190054042,6089.0,0.1247182569496619,0.4222389181066867,0.0458302028549962,0.0225394440270473,0.010518407212622,0.3741547708489857,0.2449310624493106,0.4655312246553122,0.2895377128953771,0.0205882352941176,0.1852941176470588,0.0985294117647058,0.1683823529411764,0.1875,0.1117647058823529,0.0786764705882352,0.1492647058823529,0.6120331950207469,0.3879668049792531,21.603260869565208,33.93764434180138,2.121489859594384,12,12
5929,1500000US371190054051,4718.0,0.0896708286038592,0.5675368898978433,0.0158910329171396,0.0158910329171396,0.0158910329171396,0.2951191827468785,0.3861111111111111,0.2185185185185185,0.3953703703703703,0.0279162512462612,0.1595214356929212,0.0648055832502492,0.1046859421734795,0.1575274177467597,0.2652043868394815,0.0787637088733798,0.1415752741774676,0.6105032822757112,0.3894967177242888,30.192307692307686,38.26302729528536,1.7496928746928742,12,12
5930,1500000US371190054052,4453.0,0.0506180105944673,0.31489111241907,0.0253090052972336,0.0082401412595644,0.0082401412595644,0.5927015891701001,0.2383177570093458,0.3242990654205607,0.4373831775700935,0.0307354555433589,0.1306256860592755,0.1042810098792535,0.1009879253567508,0.1778265642151482,0.1394072447859495,0.2195389681668496,0.0965971459934138,0.6531645569620254,0.3468354430379747,25.717665615141943,29.88372093023255,2.321944444444444,12,12
5931,1500000US371190054061,5964.0,0.0436817472698908,0.8034321372854915,0.0218408736349454,0.0218408736349454,0.0218408736349454,0.0873634945397816,0.3683347005742411,0.3223954060705496,0.3092698933552092,0.024669603524229,0.0678414096916299,0.1242290748898678,0.0731277533039647,0.4149779735682819,0.1409691629955947,0.024669603524229,0.1295154185022026,0.5545454545454546,0.4454545454545454,29.378453038674028,38.34851936218679,1.9024966261808365,12,12
5932,1500000US371190054062,5916.0,0.1614135625596943,0.4775549188156638,0.0133715377268385,0.0133715377268385,0.0133715377268385,0.3209169054441261,0.2535059331175836,0.3203883495145631,0.4261057173678533,0.0252025202520252,0.1179117911791179,0.1881188118811881,0.099009900990099,0.1152115211521152,0.1602160216021602,0.1386138613861386,0.1557155715571557,0.6873614190687362,0.3126385809312638,31.677471636953,43.640776699029125,1.912980769230769,12,12
5933,1500000US371190055081,7276.0,0.3412162162162162,0.3254504504504504,0.0112612612612612,0.0157657657657657,0.0157657657657657,0.2905405405405405,0.2266553480475382,0.4091680814940577,0.364176570458404,0.0263653483992467,0.17984934086629,0.0725047080979284,0.096045197740113,0.2523540489642185,0.1487758945386064,0.1082862523540489,0.115819209039548,0.4288577154308617,0.5711422845691383,39.105392156862735,34.87179487179487,2.396183053557154,12,12
